index,textDisplay
28833,眠るから先に言っとく1億おめでとう🎉
28834,もう寝るから1億最速達成おめでとう🎉
28835,"""アイ""に含ませてる意味が多くて面白いと思ったキャラクター名のアイアイドルのイニシャルI主語のI人体のeyeloveの愛特に最初のタイトルでアイドル(偶像)が破れてアイの目(eye)が覗いていて残っているのが愛(あるいはアイ=自分)なのが好きそれにiは1と捉えることも出来るつまり孤独もしくは孤高という要素を見いだせるしさらにプログラミング的に考えれば1はtrueであり正に真実の愛だと言えるアイを文字として捉えれば五十音の始まりの2文字つまりメタ的に起承転結の起にあたるということを示してるようにも考えられる(多分↑の8割はただの妄想で言葉遊びでしかないと思うけど)"
28836,推しの子という作品への愛が伝わる素晴らしい楽曲1億再生おめでとうございます㊗️🎊
28837,嫌がらせ行為反対嫌がらせ行為犯罪者
28838,どこまで伸びるんやこの曲
28839,去年のJ-POP人気曲半年1億▶️普通にめちゃくちゃ凄い!!!👏今年のJ-POP…人気曲約1ヶ月1億▶️⁉️ファッッ!!!!!!!!!!!?😱そんなに時代って加速するの?
28840,もう先に言っとこう1億回再生おめ
28841,1億待機勢
28842,すごい‼︎‼︎‼︎🎉
28843,1億再生目になりたくてずっとループしてる笑
28844,これから寝て起きる頃には1億かな🎉
28845,一か月で一億ま
28846,9965万回再生🎉🎉🎉🎉
28847,1億いくまえに見れて嬉しい
28848,㊗️1億回再生
28849,寝るので先に言います1億回再生おめでとうございます🎉
28850,1ヶ月と5日は決定🤔あと…もう少し
28851,1ヶ月で1億近くか
28852,1ヶ月で1億再生とかえぐすぎだろw
28853,1億回再生おめでとう😂オリコン史上最速
28854,明日の朝ニュースで会いましょう日本曲最短1億再生数記録
28855,9964万回再生🎉🎉🎉🎉
28856,史上最速一億までもう少しや伸ばせーお前らー
28857,アイの歌を聞いてるみたいで余計に原作とヨアソビにハマってくぅ⤴⤴⤴⤴
28858,1億GOGOGO!
28859,1億どうぞ!!
28860,癖になる
28861,推しの子は見ずにこの曲ばっか聴いてる
28862,馬鹿な歌聞いてる阿呆もたくさんいるね
28863,1億Let's Go!!!
28864,この歌聞いてから刃牙見るとなんか興奮する
28865,あと37万🎉
28866,1億
28867,もうすぐ1億!はやすぎー
28868,もう一億いくのか・・・
28869,おいおい1億行くぞ...
28870,1億達成するまでは寝れない
28871,私が寝てる間に1億突破しそうフライングですがおめでとうございます👏
28872,あれ⁉︎いつのまにか人気1位に復活してる‼︎そしてマジで1億回再生いくじゃん…凄すぎないか…
28873,1億おめでとう🎉🎉
28874,もう寝ちゃう😭😭😭先に言っとこー1億おめでとうYOASOBI天才的なアーティスト様😍😍😍😍😍😍
28875,朝までに1億いってると思うから先に言っとくわ1億回再生おめでとう
28876,寝そうだから先に言っとくぜ1億おめでとう
28877,完璧すぎるこの曲
28878,1億見届けるまでは寝れない…笑
28879,またここも外人コメに埋め尽くされるのかなァ…
28880,YOASOBIファンの皆さん明日テストなので一億回再生を見届けられませんがおやすみなさい😪
28881,もう1億か
28882,さっきYOTSUBE落ちた
28883,億行くまでのスピードえぐ
28884,プレミアから見てきた者として1億は見逃せない
28885,9963万回再生🎉🎉🎉🎉
28886,韓国人としての日本の歌は超越的なようです
28887,おやすみー起きたら1億行ってるわ絶対😂
28888,誰か一億回再生されたら何時何分に再生されたか教えてください😊ご協力よろしくお願いいたします🙏
28889,今日中に1億再生超確実
28890,推しの子観たら他のアニメのレベルが1つ落ちた気がきた
28891,かくばかり偽り多き世の中に子の可愛さは誠なりけりこれのことか昔の人はやはりいいこと言うな
28892,1:00ゲッター
28893,とりましりとりでもやろうぜマスカットから
28894,あと少しで1億再生回数がんばれ
28895,1億回おめでとうもう何億もいける
28896,1億まで50万切ってる
28897,アニメも現在トレンド一位このまま勢いで一億じゃぁぁぁあ
28898,あと38万回再生
28899,あともーちょい
28900,早くて2時普通で3時くらい遅くて3時半とかかなワンチャン1時半もあるかな
28901,もうすぐ一億再生いくやん
28902,99623032回(2023/05/18 00:01:11)
28903,一億回になるのを見届けたいけど😢明日からテストなのでもう寝ます😪先に言いますアイドル一億回再生おめでとう🎊🎊明日からテストなので応援してください👍
28904,朝起きてたら突破してるな
28905,一ヵ月で一億って凄すぎだろこのペースで行ったら一年とかでLemonの8億越すんじゃね
28906,あと少しやぁぁぁぁぁぁぁぁぁぁ
28907,あ…1億回突破は間に合わなかったか😭
28908,24:00を回りました
28909,1億再生
28910,間に合わなかったかでも凄すぎて
28911,9962万なう(2023/05/17 23:59:16)
28912,9962万回再生🎉🎉🎉🎉
28913,1億再生いく前にコメント残しとこ😌
28914,1億行け
28915,夜中に1億再生確定か……見届けたいが仕事だ
28916,ちょっとはやめですが1億再生おめでとうございます
28917,あと少しで一億
28918,一億いけ
28919,半分切った🎉あと40万
28920,絵かわいいな
28921,再生回数一億回にするためにあと100回は聞くー
28922,俺は何時間アイドル聴いてるんやろ
28923,1億is coming
28924,要破一億了啊啊啊9960萬次
28925,もう1億再生間近かずっと前からYOASOBI聴いていますがマジで過去一聴いてる曲です俺にアイドルを教えてくれてありがとうございます
28926,あと一時間ぐらい
28927,一億再生全裸待機
28928,9960万回再生🎉🎉🎉🎉
28929,1億再生いく前の記念コメント
28930,1分で3万回再生ワンチャン0時間に合う
28931,ぐぬ…本日中の1億は無理だったが一緒に再生してくれた方に感謝1億達成時また会おう👍
28932,こじつけかもしれないけど星野アイ愛AIロボットのようにミリ単位で調整するっていう3つの掛詞があるって考えると重厚感が出る…
28933,みなさん歴史的瞬間に立ち会う準備は万全ですか
28934,この機種のテレビすこ
28935,凄い1億までもう少し🥹
28936,1億いくのは2時半とか3時くらいか
28937,あと40万
28938,うさぎのかぶり物はねこかぶりを表してるのかな最後のアクアとルビーに愛してるを言う前にうさぎを捨てたのは嘘じゃない本物の愛してるを表現したのかな🥲泣ける
28939,1億いけー
28940,再生数の増えかたえぐい
28941,1億再生…いけるぞ
28942,伸び方えぐみ
28943,えっ…どうしようラスト前の愛してるのところで涙が出てくるんだけど😢控えめに言って好きすぎる♥
28944,9957万回再生🎉🎉🎉🎉
28945,1ヶ月で1億再生はエグすぎ
28946,1億いけー
28947,あと少し推しの子もここまできたかあ
28948,あれ再生数えぐない
28949,12時までに1億回いくぞ😠
28950,あと少しで一億じゃん一ヶ月ちょいでこのペースはヤバいな
28951,1億いきそう
28952,㊗️1億回再生congratulation! 100 million views
28953,スタッカート()で歌うとこ韻踏んでるの好き
28954,メフィストのmvと比べたらえげつない程やばい
28955,伸び凄もうすぐ1億回再生やん
28956,9955万回再生🎉🎉🎉🎉
28957,誰かしりとりでもしようぜフルーツから
28958,今日中に1億超えるのかな
28959,9954万回再生🎉🎉🎉🎉
28960,一億回再生おめでとう🎉
28961,はやすぎ
28962,今すごいみんな見てるからすごい速さで再生回数回ってるのすげえ
28963,9953万回再生🎉🎉🎉🎉
28964,もう1億超えますね
28965,ちょっと待って😅2時間前に9900万突破ってコメントしたんだけどそっから50万も再生数が増えとる明日の朝かなぁなんて思ってたらあと2時間くらいで1億行きそうよ
28966,1分で2万以上再生数伸びてるの凄すぎる……本当公開されてから毎日ってぐらい聴いてます!!!❤❤
28967,1分1万ペースはやばすぎ
28968,まじで聞く度ゲッターが頭をよぎる
28969,ペースがKーPOP笑すんご
28970,1億再生おめ
28971,48万
28972,終わっちゃった
28973,9952万回再生🎉🎉🎉🎉
28974,ちょっと早いけど1億やーすげぇーおめでとぅー
28975,ピカルディ終止のアイドル感すき(KONAMI)
28976,1億再生おめでとう
28977,ごりらー
28978,アイのモデルの1人はあややかなって勝手に思ったりしてる
28979,9950万
28980,1億早よ
28981,YOTSUBEのコメント欄がチャット欄みたいになってる
28982,あと50万
28983,なんG並にコメント流れるの草
28984,1億まですぐだあ
28985,2:37のないの歌い方にセンスを感じるのは俺だけ
28986,放送日に1億無理だったか…
28987,今週中にはYOASOBIさんのアイドルもUruさんのあなたがいることで必ず1億再生いくなぁいくなぁINCREDIBLE
28988,1ヶ月前に配信された曲とは思えない程再生数あるの流石としか言いようがないな……1億回突破おめでとうございます
28989,くるぞ......
28990,1億へのカウントダウンはこちらあと53万再生
28991,あと50万本当に早すぎるよ
28992,あと一日で1億いくと思うので先に言っておきます1億再生おめでとうございます🎉🎉リスペクトも中毒性もすごくてもう言葉にならないくらい好きですこれからも聞き続けますのでayaseさんもikuraさんも頑張ってください応援してます🎉🎉
28993,9950行ったぞ😠
28994,もうすぐ一億
28995,これは完璧だわ素晴らしい
28996,🎉🎉🎉🎉🎉🎉🎉9950万回🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
28997,今週も最高だったわ
28998,推しの子読んでるかで印象変わるなぁまだ読んでない人は是非読んで欲しい
28999,おやすみくるー
29000,あと50万‼️
29001,推しの子見たあとすぐここに帰ってくるのがルーティーン
29002,9948万回🎉
29003,1億くる
29004,今回は最高に面白かった神過ぎる
29005,1億行って当然って思えるほど良い曲だよね…これまでも神曲ばっかりだったけどこれからもきっとYOASOBIは良い曲ばっかり生み出してくれるだろうな
29006,9947万回🎉🎉
29007,やばい1日に何回聞いても飽きないし中毒性ありすぎ天才
29008,一億目前
29009,2ちゃんねるみたい
29010,今日中に1億いきそう
29011,公式だけちゃんとサビを迎えられてて泣いてる
29012,究極のゲッター🤖
29013,まだ聴いてる人流石にいないよね
29014,残り30分今日中は間に合わないか…😭
29015,9946万回
29016,何回聴いても神で最高
29017,もうちょいで1億だYOASOBI推しの子神
29018,明日起きたら1億再生突破してるやろなぁ…
29019,今見てる人👍
29020,一億に感謝
29021,YOASOBIが好きな人どれくらいいるん
29022,9945万回
29023,もうすぐ1億再生だ🎉やっぱりこの曲は愛されてるんだなあ
29024,一億回再生おめでとうございます(未来予知)
29025,頻繁にツキヨミに切り替わるのウザイ
29026,みそきん美味しかった🍜😋
29027,メロディーとリズムがめっちゃ好きだわどこの書店も漫画が売り切れてるしめっちゃ人気なのがわかるよね1億まであとちょっと
29028,これほどの短期間で視聴回数1億いきそうってままぁ神曲だしアニメとガチでマッチして最高だけど
29029,もうすぐ1億突破しそうで草
29030,1億待機
29031,朝には1億いってそうだな…1億再生おめでとう(先行入力)
29032,幾田さんのしゃくり上げる感じめちゃカワイイですね
29033,1億再生おめでおう
29034,1億回再生おめでとう🎉🎊※現時点9943万再生朝になったら超えてると思うから先に祝っておきますw
29035,再生回数1億回事前におめでとうございます
29036,アニメ見てないし普段YOASOBI聞かないのにこの曲毎日聞いてる
29037,天才
29038,3944万回
29039,一億再生いくことなんて私分からなくてさ
29040,1億🎉🎉
29041,この世の本物のアイドルもこの歌面白いと感じて共感性多いのかな一般人の私でも面白いなあと思ったから尚更
29042,2:38ここで転調するのめっっっちゃ好き本当に天才
29043,あーっりまかなうりゃおいうりゃおいうりゃおい
29044,一亿助力
29045,9950行くぞo(ω´)o
29046,一億回再生まで後50万
29047,物凄いペースで再生回数伸びてるのはねきっと曲が良すぎて1:10の歌詞にあるように誰も彼も虜にしちゃってるからだよ
29048,とてもクセになる毎日聞きたいなって思えるこんなに中毒性ある歌初めて出会った
29049,こんな早く一億再生いくなんてすごい
29050,1億再生おめでとう
29051,神曲❤
29052,今週中にはYOASOBIさんのアイドルもUruさんのあなたがいることで必ず一億いくなぁ
29053,ちょっと早いけど1億再生おめでとう
29054,誰もが今1億回記念を信じ崇めている
29055,再生回数すんごいことになってるからアニメ見てきたけどそりゃ納得だわこんなピッタリな曲を作れるAyaseさん歌い分けできるIkuraちゃん1話で衝撃と感動コミカル全部盛り込んでくるアニメ制作凄すぎます
29056,ヴィﾞエﾞ
29057,こんだけヒットする曲がアニソンだとはなあ日本のIPは世界にも通用するんだね
29058,1億再生おめでとう!!!!!!素晴らしい
29059,朝には1億再生行ってそうやなそれだけ秀逸な歌詞と曲だよね
29060,1億再生おめでとうCONGRATS FOR 100M!!!
29061,1億再生おめでとう‼️
29062,一分に一万再生されている曲
29063,オリコン最速1億回再生おめでとうございます推しが止まらない‼️
29064,1億再生おめでとうございます!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
29065,こんばんは😠お星さまの引き立て役Aです😡
29066,みんな今日は1億突破するまで寝ずにずっと流せ
29067,朝起きたらなってるタイプか先に言っとく1億おめでとう🎉㊗️
29068,さすがYOASOBIだな↓
29069,もうすぐでワンオク
29070,2分で1万だから無理かな
29071,起きたら億超えてるんだろうな1億再生おめでとう6話観てこよう
29072,9942万
29073,推しの子観ながら1億待機
29074,1億▶️500万登録300万👍10万コメント全部突破確定してて山
29075,1億いくぞぉぉぉぉぉぉぉ
29076,にゃーん
29077,みんなもうひと頑張りしてもうすぐ一億です😭
29078,ギリ間に合わん
29079,あと58
29080,最高な曲やで
29081,もう1億いくじゃん
29082,1億でも何億回でも奏でろ0:12天才的なアイドル様よ0:59完璧で究極のアイドルよ1:44最強で無敵のアイドルよ2:50欲張りのアイドルよ❤️‍🔥唯一無二の真実愛❤️‍🔥
29083,9943万回
29084,明日仕事行きたくない😡😡😡😡
29085,もう億いきそうですごいwww
29086,1か月で1億近く再生されてるのえぐい
29087,この歌はもう230回聞いてるけど聴き飽きない毎回違う発見をするだからこれだけ再生回数の伸びがすごいし一億を超えてからも勢いは止まらなさそう
29088,9942万
29089,今日5.6時間ずっと聞いてる
29090,日付変わった瞬間にみんな見たら1億いきそ
29091,9942万回
29092,アイ…
29093,今日56時間ずっと聞いてる
29094,明日と思うが…まさか今日かい?www残り1時間で1億▶️ギリ行く?⇔ギリ行かない?果たして…
29095,56時間ずっと聞いてる
29096,えぐ
29097,名曲やん
29098,チャンネル登録1日で二万人増えてて草
29099,もう少し
29100,みそきん食べてる🍜😠
29101,あと60万回
29102,9941万回
29103,210万高評価
29104,あとこれ2回フルで聴いたら6話でもう一回聴けます()
29105,韓国語のコメント翻訳してもアニメオタクとYOASOBIファンしか居なくて平和すぎて好き
29106,もう一億いくやん
29107,ヒカキン消えた人↓
29108,1億再生おめでとう🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
29109,なぜ本家のアイドルはめっちゃくちゃ再生されてるのにアンダーバーのアイドルはあんま再生されないのか…
29110,6話始まるまで聞くぞ
29111,一億
29112,何もかも完璧だなこの曲
29113,曲の歌詞メロディー歌声全てが好き
29114,1億待機
29115,明日には一億総感謝やね
29116,一億回再生おめでとうございます‼️(フライング)
29117,カウントダウンあと60万
29118,9939万回
29119,根底というか土台はKPOPそれなのにサビとかところどころに昔のアニソンのような全盛期のボカロみたいなテイストが感じられるこんな曲があるんだなすんごいなこれすんごい
29120,1億までリピートで聞いていくぜ
29121,チェンソーマンのの時も思ったけどやっぱりアニメのopって大事だなって改めて思った
29122,明日朝起きたら1億になってるやつだ
29123,いいねの増えかたもすごい
29124,おいさいこーや
29125,自分用無敵の笑顔で荒らすメディア知りたいそう秘密ミステリアス抜けてるとこさえ彼女のエリア完璧で嘘つきな君は天才的なアイドル様今日何食べた好きな本は遊びに行くならどこに行くの何も食べてないそれは内緒何を聞かれてものらりくらりそう淡とだけど燦と見えそうで見えない秘密は蜜の味あれもないないないこれもないないない好きなタイプは相手はさあ答えて誰かを好きになることなんて私分からなくてさ嘘か本当が知り得ないそんな言葉にまた一人堕ちるまた好きにさせる誰もが目を奪われてく君は完璧で究極のアイドル金輪際現れない一番星の生まれ変わりその笑顔で愛してるで誰も彼も虜にしていくその瞳がその言葉が嘘でもそれは完全なアイはいはいあの子は特別です我はハナからおまけですお星様の引き立て役Bです全てがあの子のお陰なわけない洒落臭い妬み嫉妬なんてないわけがないこれはネタじゃないからこそ許せない完璧じゃない君じゃ許せない自分を許せない誰よりも強い君以外は認めない誰もが信じ崇めてるまさに最強で無敵のアイドル弱点なんて見当たらない一番星を宿してる弱いとこなんて見せちゃダメダメ知りたくないとこは見せずに唯一無二じゃなくちゃイヤイヤそれこそ本物のアイ得意の笑顔で沸かすメディア隠し切るこの秘密だけは愛してるって嘘で積むキャリアこれこそ私なりの愛だ流れる汗も綺麗なアクアルビーを隠したこの瞼歌い踊り舞う私はマリアそう嘘はとびきりの愛だ誰かに愛されたことも誰かのこと愛したこともないそんな私の嘘がいつか本当になること信じてるいつかきっと全部手に入れる私はそう欲張りなアイドル等身大でみんなのことちゃんと愛したいから今日も嘘をつくのこの言葉がいつか本当になる日を願ってそれでもまだ君と君だけには言えずにいたけどやっと言えたこれは絶対嘘じゃない愛してるどこか間違えてるとこあれば教えて欲しいです🙇‍♀️
29126,再生数の増えかたリアルタイムでみてると増え方面白い
29127,アニメ放送バフでわんちゃん今日中
29128,一億再生まであと少し
29129,この楽曲はこの先ずっと受け継がれ色んな人に刺さってリピートして欲しい
29130,K-popのmvくらい爆速で一億いくやん
29131,9937万回
29132,数十秒で20回くらい再生数増えてる
29133,一億再生は明日になりそう
29134,もう一億再再生いくってマ
29135,9935万回
29136,もうすぐ1億回再生だね…明日の朝には達成されてそうだしフライングします1億回再生おめでとうございます
29137,リアルタイムの再生数見れるサイトみてるけど増えかたえぐい
29138,もうすぐで1億再生いくぞぉ
29139,あやせさん天才すぎいくらちゃんの天性の声色も含めて本当に神曲
29140,1億再生いくのは当然の曲
29141,3934万回
29142,恭喜突破一億實至名歸
29143,最高の曲
29144,1億いっけえええええええ
29145,朝起きたらzipつけなきゃ長かれ短かれ絶対紹介されるやん
29146,頼む早く一億回いってくれ🎉🎉早く乾杯🍻したいw
29147,楽しみだなーもうすぐ1億🎉YEAH❤
29148,今日に億は厳しいか😂
29149,初めて聞いたけど声の使い分け上手すぎてびっくりしたこんな上手い人見たことないわ
29150,もうすぐで一億再生だ
29151,ぎり一億見れそうにないな
29152,アニメを見て主題歌を聞いて鳥肌が立ちました😆ハマっています😍
29153,一億再生直前だからコメ残しとこ
29154,1億いくぞー
29155,1億もうすぐだ🌟
29156,あともう少しで1億
29157,朝起きるまでに1億いってそうやな
29158,1億gogo🥰🥰🥰
29159,さっき1話見てきた最後の歌詞刺さりすぎて意識飛んだ
29160,あと30分
29161,1億目前
29162,ヨアソビのアイドルって言うパワーワード
29163,😠1億GO GO!
29164,あとちょっとで一億
29165,神曲すぎる
29166,アニソン再生回数2位くらいまではいく気がする
29167,天才的な歌詞歌唱
29168,1億回いくぞ😠
29169,あと70万
29170,9932万回
29171,もう一億いくやん
29172,ボカロ感がヤバい
29173,破億的歌曲即將誕生
29174,1億再生いったぞー
29175,テスト勉強でずっとこれ流しちゃってるんだけど成績落ちるかな...
29176,10000万回GET😊
29177,第6話放送と共に一億回再生行くぞ✊
29178,11時からは関東だけなんですか
29179,明日起きたら1億再生いってそう
29180,アイドル中毒性えぐい
29181,9930万回再生
29182,この歌好きな人ー👍
29183,今日中1億行けるぞ頑張れ
29184,1億いくぞ
29185,自分の県で最新話放送される時には1億いってるなこれ
29186,9927万回再生
29187,見えそうで見えない秘密は蜜の味
29188,アニメの放送時間までに1億再生いきたい
29189,1億再生行けるって1億再生まで聞かないやついねぇよな沼に引き込むぞ
29190,これは今夜中に1億再生いく予感
29191,今日中かな
29192,あと73万いくぞー
29193,最後の愛してるのとこで高校生になったアクアとルビーにアイが駆け寄る部分もう毎回泣きそうになる
29194,神すぎる歌‼️
29195,1億回再生まで駆け上っていく様を初めて目の当たりにして圧倒されてる
29196,スマホ復活した
29197,イキスギィ
29198,1億再生おめでとうございます🎉✨😆✨🎊やったー😃これからも頑張ってください👊😆🎵
29199,直衝1億吧
29200,この勢いのままいけー
29201,いけいけいけー
29202,1億再生おめでとう🎉🎉🎉
29203,スマホ固まったぁぁぁ
29204,寝て起きたら1億回いってるのかな…推しの子観てから聞くとダークな部分とか複雑な感情がすごい表現されてて驚愕…まだ観てない人はほんとに観てほしい
29205,みんな1億ブーストかけろおおお
29206,てか1ヶ月で1億再生ってエグくね
29207,暇があればずっと聴いてる神曲ありがとう
29208,まだ一ヶ月ぐらいしか経ってないのにあと少しで一億回再生行きそうなのすごすぎる…
29209,一億回再生おめでとう
29210,みんなとにかく再生しつづけよう
29211,今日一億
29212,残り約2時間弱1億回突破が間に合ったら翌朝Twitterのトップニュース確定だな…
29213,今日中に1憶再生突破するかー
29214,お願いします今日1億再生いってください
29215,もうそろそろ一億いくから小説読むの苦手だけど重い腰を上げて45510読みに行ったけど(概要欄のリンクから飛べます)なんか.....アイも大変なんだなというかファンって本当に好きなんだなというか本気って複雑なんだなというか...色んな思いが入り混じったけどとりあえず言えることはこの曲への見方というか見る視点価値観とかが色マジで良い意味で変わったまだ45510を読んでない人はこの機会に是非読んでみてほしい今後は分からないけど今は全部無料で読めるし特に重要なネタバレも一切無いから一巻(アニメの一話)だけでも見た1人はマジで読んでみてほしい
29216,一億いくぞー
29217,コメ欄にAyaseさん来たりしないかな😂
29218,まじで通学中にループして聞くくらい大好き
29219,一億いくぞー
29220,一億再生待機中の民✋
29221,コメント欄配信とかプレミア公開並みに更新早い
29222,先に言っときます1億再生おめでとう🎊
29223,コメントの増える頻度が異常すぎる
29224,もうすぐ1億行きそう
29225,1億人視聴者おめでとうございますアニメも良いしオープニングも良いです本当に素晴らしいですYOASOBIの声は本当に美しいです
29226,怪物2.7752億回夜に駆ける2.6646億回群青1.3579億回アイドル9923万回←←←今ココたぶん9551万回ハルジオン8953万回あの夢をなぞって8595万回三原色6585万回アンコール6492万回ハルカ5419万回祝福5225万回ラブレター3331万回優しい彗星3247万回ツバメ2082万回大正浪漫2043万回もしも命が描けたら1932万回もう少しだけ1520万回寝る前に再度上げときます
29227,本当にラストスパートって感じするわ5秒おきにコメが増えていくとか
29228,明日ニュースでコメント欄写されてそう
29229,アイドルがきっかけでアニメも見て原作最新まで見るくらいハマりましたもうすぐ1億再生ですねーおめでとうございます🎉
29230,まじで何回聞いたんやろ私だけで1万とか行ってそう😂
29231,今日1億いかなかったとしても明日の朝ほぼ確定でいくの凄すぎる
29232,ループしてアニメ始まる前までずっとループするわ
29233,スマホのコメント欄固まった
29234,人気一位そしてまもなく一億回再生…すげえ
29235,アニメも歌もすごいってまさに最高‼️神
29236,まつこ
29237,1億おめでとぉお
29238,約100Mになります💖💖😄😁
29239,有可能今晚就破億了超好聽
29240,これ国歌確定じゃね
29241,1億超えてくれー
29242,今年はこの曲で紅白出場確定したと確信した
29243,いけー✨✨✨✨✨✨
29244,タブレットとスマホ同時に見ると音がずれてカオスになる
29245,どんどん再生数増えてるすごい
29246,1億留名更2億
29247,1億再生あるいや確定やんこんなの一億いこうぜェェェェ
29248,こうすけ
29249,1億いきそうー
29250,配信みたいになってるやん
29251,これにイイネをすると全身が溶けてゼリー状になります戻るにはいいねを解除してこうすけ
29252,秒単位でコメント更新されてるのすごい
29253,ちなみにカーテン留めるやつはタッセルっていうねんで
29254,コメント祭り
29255,1億を前にコメントがお祭り状態になってきた
29256,みんな狂ったようにアイYOASOBIの曲聴きまくってまさに推しの子の世界のアイのファンみたいでなんかむずがゆい
29257,3分で1万回1時間で20万回4時間26時に1億回(推しの子深夜2時の部放送)ワンチャン放送中に行けるぞ
29258,1億達成する瞬間見たいけど多分夜中とかになるんやろうなぁ…
29259,スマホとタブレットで同時にみてる
29260,マジで億いこうぜ
29261,食パンについてる青い留めるやつバッグクロージャーっていうねんで
29262,今日1億いけそう
29263,アイドルは神曲はっきりわかんだね
29264,アニメ中にいったらいいな
29265,もう少しで1億再生現9919万再生
29266,ういーん
29267,9921万回再生
29268,あとちょっとで一億みんな聴きまくるぞ
29269,いっぱい再生するぞー
29270,ほんと今日中に1億いってほしい最終的に何億くらいいくんだろ??
29271,"From: GENIUS[Intro: ikura & REAL AKIBA BOYZ]The invincible smile that tears up the mediaWanna know her secret, so mysteriousEven the things she lacks end up in her areaSuch a perfect liar, you are:[Miss] ingenious, godly idol[Verse 1: ikura]So, what'd you eat today?What's your favorite book?And if you wanna go to play, where are you gonna go?I haven't eaten at allThat's a secretNo matter what you askShe's elusive, evasive[Verse 2: ikura]So nonchalantYet still shining bright;Her secret: out of sight, as if visible, has the taste of honeyThere is none, none, none of thisAnd also none, none, none of thatWhat type of guy do you like?Who are your enemies?Come on, answer me[Pre-Chorus: ikura & REAL AKIBA BOYZ]""I don't understand what falling in love with someone else is like"" (Hey! Hey!)I cannot tell what is true from what is a lie (Hey! Hey! Hey! Hey!)And yet again, someone falls for such words (Hey! Hey! Hey! Hey!)Gently lulled into love[Chorus: ikura]Drawing everyone's eyesYou are the perfect, ultimate idolNever to appear againA reincarnation of VenusWith that smile, with that ""I love you""You captivate everyoneEven if those eyes, those words, are falseThey make up a perfect love (Ai)[Verse 3: ikura]Yeah, yeah, that girl stands out, exceptionalWe were extras from the beginningBS that acted as adornments for the star's leading roleEverything we've accomplished is thanks to her ーno!How impudentHow could envy and jealousy not exist?This isn't some made-up drama for appearancesSo I cannot forgiveYou're not perfect, I cannot forgive youI cannot forgive myselfI cannot accept any version of you other than the one stronger than everyone else[Chorus: ikura & REAL AKIBA BOYZ]Everybody trusts and worshipsThe very strongest, most invincible idolWeaknesses and whatnot are not to be foundCarrying the number one star withinShowing any weakness is no good, no good (Hey! Hey!)Don't let them see anything that they don't want to know (Hey! Hey! Hey! Hey!)Anything but being one-of-a-kind is a definite no, no (Hey! Hey! Hey! Hey!)That is the real Ai (Hey!)[Bridge: ikura]My signature smile that fires up the mediaThe only secret that I shall keep is this:My career was built upon fake ""I love you""sThis is love, in my own wayEven the flowing sweats are beautiful AquaThese eyelids that hid the Ruby withinSing, dance, flutter, I am Maria ーRight, lying is the most exquisite form of love[Pre-Chorus: ikura]I have never been loved by anyoneNor have I loved anyone elseThat such lies of mine will become true somedayI trust in it[Chorus: ikura & REAL AKIBA BOYZ]Someday, surely, I will have it all in handI am such a greedy idolBecause I wish to love everybody properly in a life-sized wayI shall lie today as well (Hey! Hey! Hey! Hey!)Hoping that one day, these words will become true (Hey! Hey! Hey! Hey!)And yet, still, (Hey! Hey!)I have been unable to tell you, and you, alone (Hey! Hey! Hey! Hey!)[Outro: ikura & REAL AKIBA BOYZ]Ah, I've said it now at lastThis is definitely not a lie;I love you(Hey! Hey! Hey! Hey!Hey! Hey! Hey! Hey!Hey! Hey! Hey! Hey!Hey! Hey! Hey! Hey!You're my savior, my true savior, my saving grace)"
